Node,BoardingsDr,BoardingsWk,Boardings,Alightings,BoardingsAndAlightings,BoardingsAndAlightings_Half
5370,0.0,0.08,0.08,0.04,0.12,0.06
5378,0.0,2.13,2.13,3.7499998999999997,5.8799999,2.93999995
5382,0.0,1.35,1.35,0.47,1.82,0.91
5385,0.04,1.29,1.33,8.460000099999998,9.790000099999999,4.895000049999999
5397,0.0,3.7000001000000005,3.7000001000000005,2.98,6.680000100000001,3.3400000500000004
5402,0.0,41.8899989,41.8899989,23.329999899999997,65.2199988,32.6099994
5422,0.0,6.330000200000001,6.330000200000001,7.399999900000001,13.730000100000002,6.865000050000001
5423,0.0,5.4099999,5.4099999,3.87,9.2799999,4.63999995
5428,0.0,7.8899998,7.8899998,9.879999900000001,17.7699997,8.88499985
5429,19.420000100000003,0.0,19.420000100000003,0.0,19.420000100000003,9.710000050000001
5431,0.0,2.07,2.07,4.219999799999999,6.289999799999999,3.1449998999999993
5433,0.01,25.6399994,25.6499994,16.4399996,42.089999,21.0449995
5434,0.16,3.04,3.2,2.0100000000000002,5.210000000000001,2.6050000000000004
5435,0.02,5.5399999,5.559999899999999,2.3,7.859999899999999,3.9299999499999996
5436,2.1799998999999994,14.1299999,16.3099998,14.839999899999997,31.149999699999995,15.574999849999998
5437,0.0,19.1599999,19.1599999,9.8400002,29.0000001,14.50000005
5439,0.0,5.5099999,5.5099999,2.59,8.0999999,4.04999995
5440,0.01,0.13,0.14,0.02,0.16,0.08
5441,0.0,8.1199999,8.1199999,8.0,16.1199999,8.05999995
5445,0.0,5.0,5.0,6.5299999,11.5299999,5.76499995
5449,0.0,6.7399998,6.7399998,3.25,9.9899998,4.9949999
5454,0.0,11.309999899999998,11.309999899999998,6.810000200000001,18.1200001,9.06000005
5457,0.0,8.7799997,8.7799997,22.7099993,31.489998999999997,15.744999499999999
5459,0.0,32.69000079999999,32.69000079999999,15.5299999,48.22000069999999,24.110000349999996
5462,0.0,22.7000008,22.7000008,6.74,29.4400008,14.7200004
5468,0.0,19.970000300000002,19.970000300000002,41.229999899999996,61.2000002,30.6000001
5469,2.03,195.9799994,198.0099994,276.59000359999993,474.6000029999999,237.30000149999995
5470,0.0,2.42,2.42,40.4700002,42.8900002,21.4450001
5478,0.0,1.48,1.48,1.1799998999999999,2.6599999,1.32999995
5480,0.0,14.8599999,14.8599999,1.3,16.1599999,8.07999995
5484,0.0,0.01,0.01,0.0,0.01,0.005
5485,0.0,5.5500002,5.5500002,0.3,5.8500002,2.9250001
5489,0.0,16.1700003,16.1700003,4.8599999,21.030000200000003,10.515000100000002
5490,0.11,11.82,11.93,6.63,18.56,9.28
5492,0.0,0.84,0.84,0.09,0.9299999999999999,0.46499999999999997
5494,0.0,5.7300002,5.7300002,4.1200001,9.850000300000001,4.925000150000001
5496,0.0,3.87,3.87,4.42,8.29,4.145
5504,0.0,0.25,0.25,0.09,0.33999999999999997,0.16999999999999998
5506,0.0,9.0600001,9.0600001,2.0099999,11.07,5.535
5508,0.0,4.0499998999999995,4.0499998999999995,5.369999999999999,9.419999899999999,4.709999949999999
5513,0.0,68.0100022,68.0100022,34.420000099999996,102.4300023,51.21500115
5516,0.02,0.63,0.65,1.02,1.67,0.835
5518,0.0,3.0300001,3.0300001,0.47,3.5000001000000003,1.7500000500000001
5522,0.0,24.2500005,24.2500005,59.98999980000001,84.2400003,42.12000015
5523,0.0,0.45,0.45,0.54,0.99,0.495
5524,0.0,0.04,0.04,0.29000000000000004,0.33,0.165
5528,0.0,2.1600001,2.1600001,0.25,2.4100001,1.20500005
5532,0.0,91.8100003,91.8100003,121.58999969999999,213.39999999999998,106.69999999999999
5534,0.0,14.0299996,14.0299996,20.7400001,34.7699997,17.38499985
5540,0.0,8.1300002,8.1300002,2.83,10.9600002,5.4800001
5544,0.0,2.7300001000000003,2.7300001000000003,1.74,4.4700001,2.23500005
5548,0.0,1.79,1.79,3.8499999999999996,5.64,2.82
5549,0.0,0.79,0.79,0.02,0.81,0.405
5551,0.0,4.8699999,4.8699999,2.8300001,7.699999999999999,3.8499999999999996
5552,0.0,2.5599999,2.5599999,2.45,5.0099999,2.50499995
5554,0.0,1.91,1.91,1.89,3.8,1.9
5561,0.39,8.1100001,8.5000001,1.17,9.6700001,4.83500005
5564,0.0,6.5600000000000005,6.5600000000000005,4.4199999000000005,10.979999900000001,5.4899999500000005
5566,0.0,8.799999699999999,8.799999699999999,7.01,15.809999699999999,7.904999849999999
5568,0.06,3.2200001,3.2800000999999996,3.6300001,6.9100002,3.4550001
5574,0.0,0.28,0.28,0.7100000000000001,0.9900000000000001,0.49500000000000005
5578,0.0,34.2300005,34.2300005,35.93999959999999,70.1700001,35.08500005
5587,0.0,0.86,0.86,0.48,1.3399999999999999,0.6699999999999999
5589,0.0,16.9900003,16.9900003,17.3799992,34.3699995,17.18499975
5592,0.0,11.3299999,11.3299999,11.8200002,23.1500001,11.57500005
5595,0.0,32.2600002,32.2600002,12.9000003,45.1600005,22.58000025
5596,0.0,26.879999599999998,26.879999599999998,28.409999900000003,55.2899995,27.64499975
5599,0.0,20.7200003,20.7200003,11.649999600000001,32.369999899999996,16.184999949999998
5602,0.0,7.65,7.65,6.390000000000001,14.040000000000001,7.0200000000000005
5606,0.01,0.98,0.99,3.2899998999999998,4.2799999,2.13999995
5616,0.0,10.4200003,10.4200003,18.540000000000003,28.960000300000004,14.480000150000002
5620,0.0,1.06,1.06,1.1600000000000001,2.22,1.11
5621,0.0,10.8599999,10.8599999,3.5500001,14.41,7.205
5622,0.0,3.8000001,3.8000001,1.51,5.3100001,2.65500005
5625,0.0,5.6099998,5.6099998,2.12,7.7299998,3.8649999
5627,0.0,1.12,1.12,0.63,1.75,0.875
5629,0.0,6.2600001,6.2600001,1.94,8.2000001,4.10000005
5640,0.0,9.399999999999999,9.399999999999999,5.740000200000001,15.1400002,7.5700001
5642,0.0,5.329999900000001,5.329999900000001,0.33999999999999997,5.6699999000000005,2.8349999500000003
5643,0.0,14.019999900000002,14.019999900000002,1.8,15.819999900000003,7.909999950000001
5645,0.0,70.1500024,70.1500024,25.9899998,96.1400022,48.0700011
5655,0.0,1.56,1.56,0.93,2.49,1.245
5657,0.0,6.02,6.02,1.91,7.93,3.965
5661,0.0,1.61,1.61,1.59,3.2,1.6
5669,0.0,2.0,2.0,1.42,3.42,1.71
5676,0.0,0.9,0.9,1.4800000000000002,2.3800000000000003,1.1900000000000002
5685,0.0,0.32,0.32,0.4,0.72,0.36
5691,0.0,0.03,0.03,0.03,0.06,0.03
5693,0.04,1.3899998999999998,1.4299998999999999,2.79,4.2199998999999995,2.1099999499999997
5694,0.0,3.9799998999999997,3.9799998999999997,1.53,5.5099998999999995,2.7549999499999998
5697,0.0,1.1099999999999999,1.1099999999999999,3.8399998999999996,4.9499999,2.47499995
5698,0.0,13.530000200000002,13.530000200000002,5.35,18.8800002,9.4400001
5699,0.28,16.120000400000002,16.400000400000003,7.1799999,23.580000300000002,11.790000150000001
5711,0.0,1.4000000000000001,1.4000000000000001,1.4500000000000002,2.8500000000000005,1.4250000000000003
5728,0.0,0.73,0.73,4.4199999,5.149999899999999,2.5749999499999996
5729,0.0,0.33,0.33,5.420000099999999,5.750000099999999,2.8750000499999997
5732,0.18,1.2000000000000002,1.3800000000000001,0.08,1.4600000000000002,0.7300000000000001
5736,0.03,1.25,1.28,5.11,6.390000000000001,3.1950000000000003
5738,0.0,1.89,1.89,3.3099998999999998,5.1999999,2.59999995
5740,0.0,3.5200000000000005,3.5200000000000005,5.3,8.82,4.41
5742,0.0,4.6199999,4.6199999,3.5500001,8.17,4.085
5749,0.21000000000000002,9.5999999,9.8099999,9.820000199999999,19.630000099999997,9.815000049999998
5750,0.0,40.0299991,40.0299991,7.4999998,47.529998899999995,23.764999449999998
5754,0.0,26.120000800000003,26.120000800000003,6.720000000000001,32.840000800000006,16.420000400000003
5761,0.0,19.4799997,19.4799997,5.5500001,25.0299998,12.5149999
5762,0.0,1.08,1.08,6.540000099999999,7.6200000999999995,3.8100000499999997
5765,0.0,3.74,3.74,258.8200034999999,262.56000349999994,131.28000174999997
5776,0.0,27.79,27.79,4.6099999,32.3999999,16.19999995
5777,0.0,13.260000000000002,13.260000000000002,8.0100002,21.270000200000002,10.635000100000001
5779,0.0,12.199999599999998,12.199999599999998,7.5699997,19.7699993,9.88499965
5782,0.0,3.9300001000000004,3.9300001000000004,12.130000099999998,16.060000199999998,8.030000099999999
5783,0.0,76.4500008,76.4500008,35.9099998,112.3600006,56.1800003
5785,0.0,4.16,4.16,4.95,9.11,4.555
5787,0.09,2.23,2.3200000000000003,3.5100000000000002,5.83,2.915
5808,0.0,5.4399999999999995,5.4399999999999995,3.7999999,9.239999899999999,4.6199999499999995
5809,0.0,1.33,1.33,0.64,1.9700000000000002,0.9850000000000001
5810,0.0,3.9299999999999997,3.9299999999999997,4.25,8.18,4.09
5812,0.0,0.48,0.48,0.0,0.48,0.24
5814,0.0,0.51,0.51,0.0,0.51,0.255
5847,0.1,11.600000300000001,11.7000003,19.189999800000002,30.8900001,15.44500005
5861,0.0,4.06,4.06,29.540000499999998,33.6000005,16.80000025
5863,0.0,1.2100000000000002,1.2100000000000002,0.54,1.7500000000000002,0.8750000000000001
5868,0.0,0.48,0.48,0.8600000000000001,1.34,0.67
5889,0.0,23.4300006,23.4300006,13.4100001,36.8400007,18.42000035
5891,0.0,7.9699998,7.9699998,4.3399999000000005,12.3099997,6.15499985
5895,0.11,5.610000100000001,5.7200001,73.3500004,79.07000049999999,39.535000249999996
5900,0.0,4.3200001,4.3200001,1.8900000000000001,6.2100001,3.10500005
5921,0.01,10.400000200000001,10.4100002,5.6900001,16.1000003,8.05000015
5923,0.0,21.579999899999997,21.579999899999997,14.150000400000001,35.7300003,17.86500015
5924,0.0,8.2399998,8.2399998,7.8500002,16.09,8.045
5927,0.0,10.410000299999998,10.410000299999998,5.6300001,16.040000399999997,8.020000199999998
5928,0.0,21.1800003,21.1800003,8.9200001,30.1000004,15.0500002
5929,0.0,1.58,1.58,5.429999799999999,7.009999799999999,3.5049998999999996
5932,0.0,4.71,4.71,1.4,6.109999999999999,3.0549999999999997
5957,0.0,0.02,0.02,0.02,0.04,0.02
5969,0.0,0.14,0.14,1.28,1.42,0.71
5985,0.0,6.7600002,6.7600002,11.8599997,18.6199999,9.30999995
6090,0.0,3.0600001,3.0600001,1.5899999999999999,4.6500001,2.32500005
6230,0.0,3.9200001,3.9200001,0.86,4.7800001000000005,2.3900000500000003
6231,0.0,11.75,11.75,7.1999998,18.9499998,9.4749999
6253,0.0,4.9600001,4.9600001,9.23,14.1900001,7.09500005
6254,0.0,0.28,0.28,0.28,0.56,0.28
6260,0.0,2.3399999,2.3399999,0.62,2.9599999,1.47999995
6264,0.0,21.6299998,21.6299998,7.169999799999999,28.7999996,14.3999998
6268,0.0,0.56,0.56,0.66,1.2200000000000002,0.6100000000000001
6277,0.0,6.2299998,6.2299998,2.96,9.189999799999999,4.5949998999999995
6280,0.0,0.77,0.77,0.59,1.3599999999999999,0.6799999999999999
6282,0.0,0.64,0.64,0.27,0.91,0.455
6283,0.0,0.01,0.01,0.03,0.04,0.02
6284,0.0,8.8500002,8.8500002,7.5,16.3500002,8.1750001
6290,0.0,1.03,1.03,4.5700002,5.6000002,2.8000001
6298,0.0,18.719999299999998,18.719999299999998,8.329999899999999,27.049999199999995,13.524999599999997
6301,0.0,46.7100012,46.7100012,14.069999900000003,60.78000110000001,30.390000550000003
6314,0.01,31.520001,31.530001000000002,20.8999999,52.4300009,26.21500045
6319,2.0,6.4300002,8.4300002,8.4300002,16.8600004,8.4300002
6320,0.0,0.1,0.1,0.1,0.2,0.1
6328,0.0,0.01,0.01,0.0,0.01,0.005
6355,0.06,7.8900001,7.9500001000000005,3.14,11.090000100000001,5.5450000500000005
6357,0.0,6.1299999,6.1299999,2.08,8.2099999,4.10499995
6362,0.0,33.3599997,33.3599997,13.74,47.099999700000005,23.549999850000003
6364,1.7200001,44.6899985,46.409998599999994,13.780000000000001,60.189998599999996,30.094999299999998
6365,0.0,11.599999700000001,11.599999700000001,3.04,14.6399997,7.31999985
6368,0.0,58.3199987,58.3199987,10.720000300000002,69.039999,34.5199995
6379,0.23,17.7200002,17.950000199999998,48.58000070000001,66.5300009,33.26500045
6382,0.0,1.4299998999999999,1.4299998999999999,4.0,5.4299999,2.71499995
6383,13.5100002,73.0800018,86.590002,66.420002,153.01000399999998,76.50500199999999
6384,0.0,0.01,0.01,0.03,0.04,0.02
6388,0.0,93.5699987,93.5699987,107.7799999,201.3499986,100.6749993
6391,0.0,22.389999800000002,22.389999800000002,6.26,28.649999800000003,14.324999900000002
6392,0.0,0.6100000000000001,0.6100000000000001,0.24000000000000002,0.8500000000000001,0.42500000000000004
6393,0.0,2.8399999,2.8399999,1.54,4.3799999,2.18999995
6394,0.0,7.179999799999999,7.179999799999999,9.54,16.719999799999997,8.359999899999998
6395,0.0,6.219999900000001,6.219999900000001,2.02,8.2399999,4.11999995
6407,0.12,17.0999999,17.2199999,5.1599998,22.3799997,11.18999985
6413,0.0,4.12,4.12,1.7,5.82,2.91
6414,0.0,7.2099998,7.2099998,6.51,13.7199998,6.8599999
6417,0.0,19.2699995,19.2699995,7.0999999,26.3699994,13.1849997
6420,0.0,0.02,0.02,0.01,0.03,0.015
6422,0.0,12.370000100000002,12.370000100000002,10.0299997,22.399999800000003,11.199999900000002
6425,3.0899999,41.109999200000004,44.19999910000001,41.22999910000001,85.42999820000001,42.71499910000001
6426,0.18,24.9000002,25.0800002,32.4400002,57.5200004,28.7600002
6428,0.0,21.5100002,21.5100002,15.9200001,37.4300003,18.71500015
6430,0.0,10.3900003,10.3900003,2.1500001,12.5400004,6.2700002
6433,0.0,3.02,3.02,2.26,5.279999999999999,2.6399999999999997
6434,0.0,1.11,1.11,0.02,1.1300000000000001,0.5650000000000001
6443,0.07,31.740000999999996,31.810000999999996,36.00999890000001,67.8199999,33.90999995
6446,0.0,9.149999900000001,9.149999900000001,44.170000099999996,53.31999999999999,26.659999999999997
6447,0.0,14.4499998,14.4499998,4.9000001,19.3499999,9.67499995
6452,18.0499992,1.9,19.949999199999997,0.9600000000000001,20.909999199999998,10.454999599999999
6453,0.0,7.759999799999999,7.759999799999999,3.0899999,10.8499997,5.42499985
6454,0.0,11.4199996,11.4199996,2.8300001,14.2499997,7.12499985
6463,0.0,12.77,12.77,198.40000149999997,211.17000149999998,105.58500074999999
6469,0.0,32.699998900000004,32.699998900000004,29.659999799999998,62.359998700000006,31.179999350000003
6483,0.0,4.2900001,4.2900001,1.9699999999999998,6.2600001,3.13000005
6485,0.0,2.7600001,2.7600001,0.8500000000000001,3.6100001,1.80500005
6487,0.0,0.18000000000000002,0.18000000000000002,0.25,0.43000000000000005,0.21500000000000002
6488,0.0,6.3400002,6.3400002,7.88,14.220000200000001,7.110000100000001
6490,0.0,11.9600003,11.9600003,3.7099998999999997,15.6700002,7.8350001
6492,0.0,26.589999199999998,26.589999199999998,5.8500002,32.4399994,16.2199997
6495,0.0,14.8900003,14.8900003,8.5200002,23.410000500000002,11.705000250000001
6497,0.0,1.59,1.59,0.01,1.6,0.8
6498,0.0,19.440000599999998,19.440000599999998,6.279999999999999,25.7200006,12.8600003
6501,0.0,7.1599998,7.1599998,2.45,9.6099998,4.8049999
6504,0.0,13.509999700000002,13.509999700000002,4.11,17.6199997,8.80999985
6508,7.6300001,4.220000000000001,11.850000099999999,10.8300004,22.6800005,11.34000025
6512,0.0,5.6400001,5.6400001,8.2599998,13.8999999,6.94999995
6515,0.0,36.3699989,36.3699989,8.77,45.139998899999995,22.569999449999997
6520,0.0,12.589999599999999,12.589999599999999,3.2800000000000002,15.8699996,7.9349998
6522,0.0,28.4099996,28.4099996,19.6599998,48.0699994,24.0349997
6527,0.0,0.25,0.25,0.25,0.5,0.25
6528,0.18,34.660000100000005,34.8400001,30.1400009,64.980001,32.4900005
6548,0.0,9.4200001,9.4200001,5.74,15.1600001,7.58000005
6554,0.0,0.25,0.25,0.04,0.29,0.145
6566,0.0,3.0999999999999996,3.0999999999999996,9.089999800000001,12.1899998,6.0949999
6569,0.01,27.7100006,27.720000600000002,4.559999899999999,32.2800005,16.14000025
6570,0.0,7.150000099999999,7.150000099999999,1.97,9.120000099999999,4.560000049999999
6572,0.0,18.349999500000003,18.349999500000003,9.9500001,28.299999600000003,14.149999800000002
6574,1.02,16.179999700000003,17.1999997,20.9400002,38.1399999,19.06999995
6578,0.0,6.75,6.75,1.44,8.19,4.095
6582,0.0,2.91,2.91,1.27,4.18,2.09
6583,0.0,19.8099995,19.8099995,6.6199999,26.4299994,13.2149997
6587,0.0,5.0599999,5.0599999,3.4399998999999997,8.4999998,4.2499999
6592,0.22000000000000003,17.210000400000002,17.430000399999997,24.4200007,41.8500011,20.92500055
6600,0.0,43.320000199999996,43.320000199999996,47.649998599999996,90.96999879999998,45.48499939999999
6602,0.0,36.21,36.21,11.8700004,48.0800004,24.0400002
6607,0.0,14.740000299999998,14.740000299999998,4.93,19.670000299999998,9.835000149999999
6610,0.0,0.38,0.38,0.19,0.5700000000000001,0.28500000000000003
6611,0.0,45.479999600000006,45.479999600000006,11.77,57.24999960000001,28.624999800000005
6612,0.0,20.2299993,20.2299993,7.5899999000000005,27.819999199999998,13.909999599999999
6614,0.0,10.8399994,10.8399994,3.4500001000000005,14.2899995,7.14499975
6623,0.0,9.229999699999999,9.229999699999999,40.3000005,49.5300002,24.7650001
6626,0.0,32.9499989,32.9499989,69.9499989,102.8999978,51.4499989
6630,0.0,0.24,0.24,5.33,5.57,2.785
6631,0.0,19.430000299999996,19.430000299999996,6.5299999,25.960000199999996,12.980000099999998
6636,0.0,22.1600001,22.1600001,3.0199998999999997,25.18,12.59
6637,0.0,5.0700002,5.0700002,67.8199997,72.88999989999999,36.444999949999996
6639,0.0,2.22,2.22,1.09,3.3100000000000005,1.6550000000000002
6640,0.01,20.5899999,20.5999999,11.800000000000002,32.399999900000005,16.199999950000002
6641,0.0,1.37,1.37,1.57,2.9400000000000004,1.4700000000000002
6644,0.0,1.3900000000000001,1.3900000000000001,1.7200000000000002,3.1100000000000003,1.5550000000000002
6646,0.0,2.7599998999999995,2.7599998999999995,2.4699999999999998,5.229999899999999,2.6149999499999996
6650,0.0,12.180000099999997,12.180000099999997,4.2500001,16.4300002,8.2150001
6653,0.0,9.510000000000002,9.510000000000002,22.409999900000003,31.919999900000004,15.959999950000002
6656,0.0,11.9000002,11.9000002,6.6600002,18.5600004,9.2800002
6658,0.0,17.380000099999997,17.380000099999997,6.8699998,24.2499999,12.12499995
6664,0.0,13.419999800000001,13.419999800000001,10.020000200000002,23.440000000000005,11.720000000000002
6666,0.0,45.6599993,45.6599993,28.7499996,74.4099989,37.20499945
6668,0.0,13.7599999,13.7599999,14.0300003,27.7900002,13.8950001
6669,0.0,19.2600002,19.2600002,135.3099975,154.56999770000002,77.28499885000001
6674,0.0,4.1299999,4.1299999,2.06,6.1899999,3.09499995
6676,0.0,1.12,1.12,0.41,1.53,0.765
6682,0.0,7.9099998,7.9099998,1.14,9.0499998,4.5249999
6683,0.0,21.5200001,21.5200001,24.040000000000003,45.5600001,22.78000005
6684,0.09,73.8600003,73.95000029999999,1400.6200018,1474.5700021,737.28500105
6704,0.0,0.13,0.13,0.02,0.15,0.075
6705,0.0,0.75,0.75,1.02,1.77,0.885
6706,0.0,4.75,4.75,1.69,6.4399999999999995,3.2199999999999998
6710,0.0,0.21000000000000002,0.21000000000000002,0.42,0.63,0.315
6712,0.0,2.49,2.49,2.69,5.18,2.59
6714,0.0,0.45999999999999996,0.45999999999999996,15.280000199999998,15.740000199999997,7.870000099999999
6716,0.0,0.43000000000000005,0.43000000000000005,6.690000000000001,7.120000000000001,3.5600000000000005
6717,0.0,10.159999899999999,10.159999899999999,4.430000100000001,14.59,7.295
6718,0.0,0.67,0.67,5.8800001,6.5500001,3.27500005
6719,0.0,4.1,4.1,41.8899994,45.9899994,22.9949997
6720,0.0,0.56,0.56,1.96,2.52,1.26
6722,0.0,0.12,0.12,1.8099999,1.9299998999999999,0.9649999499999999
6725,0.0,4.29,4.29,4.3300000999999995,8.620000099999999,4.310000049999999
6726,0.0,2.8000000000000003,2.8000000000000003,3.3999999,6.1999999,3.09999995
6727,0.0,12.039999499999999,12.039999499999999,25.1000001,37.139999599999996,18.569999799999998
6730,0.0,0.68,0.68,3.4100001,4.0900001,2.04500005
6733,0.0,5.8099998,5.8099998,1.47,7.2799998,3.6399999
6739,0.0,0.1,0.1,0.09,0.19,0.095
6740,0.0,0.16999999999999998,0.16999999999999998,0.5900000000000001,0.76,0.38
6742,0.0,8.1500005,8.1500005,1.12,9.270000500000002,4.635000250000001
6743,0.0,4.04,4.04,14.630000300000003,18.6700003,9.33500015
6745,0.07,13.0499999,13.1199999,9.5099999,22.6299998,11.3149999
6749,0.0,16.8200001,16.8200001,13.0200003,29.8400004,14.9200002
6753,0.0,24.260000199999997,24.260000199999997,57.840001099999995,82.10000129999999,41.050000649999994
6754,0.11,26.259999300000004,26.3699993,16.6299998,42.9999991,21.49999955
6756,0.0,5.169999799999999,5.169999799999999,12.3100004,17.4800002,8.7400001
6757,0.18,67.3199987,67.49999869999999,49.6500006,117.14999929999999,58.574999649999995
6758,0.0,46.4400001,46.4400001,25.680000800000002,72.12000090000001,36.060000450000004
6759,0.0,16.4100003,16.4100003,2.83,19.2400003,9.62000015
6760,0.0,30.3800001,30.3800001,2.42,32.8000001,16.40000005
6764,0.0,20.25,20.25,2.3000000000000003,22.55,11.275
6765,0.0,32.6899996,32.6899996,23.02,55.7099996,27.8549998
6766,0.0,4.0100002,4.0100002,1.35,5.3600002,2.6800001
6767,0.0,1.11,1.11,0.13,1.2400000000000002,0.6200000000000001
6772,0.0,1.7000001,1.7000001,5.6400001,7.3400002,3.6700001
6773,0.0,2.3299999,2.3299999,28.6899995,31.0199994,15.5099997
6775,0.0,18.260000199999997,18.260000199999997,4.0,22.260000199999997,11.130000099999998
6776,14.970000200000001,20.6399998,35.61,8.6700001,44.280000099999995,22.140000049999998
6780,0.0,98.0300011,98.0300011,33.4699998,131.5000009,65.75000045
6782,0.0,81.0500002,81.0500002,11.310000100000002,92.3600003,46.18000015
6784,0.0,7.1700002000000005,7.1700002000000005,0.72,7.8900002,3.9450001
6785,0.0,5.7299999,5.7299999,0.79,6.5199999,3.25999995
6803,0.0,1.83,1.83,12.1500001,13.9800001,6.99000005
6804,0.0,5.1299999,5.1299999,1.79,6.9199999,3.45999995
6805,13.9300003,1.44,15.3700003,20.7699992,36.1399995,18.06999975
6807,0.0,8.1700001,8.1700001,30.6000002,38.7700003,19.38500015
6811,0.0,23.6799993,23.6799993,5.2899999,28.969999199999997,14.484999599999998
6814,0.0,8.210000099999998,8.210000099999998,9.1699998,17.379999899999998,8.689999949999999
6816,0.0,5.5599998,5.5599998,19.9199998,25.4799996,12.7399998
6820,0.0,51.969999300000005,51.969999300000005,6.6899999999999995,58.6599993,29.32999965
6822,0.0,1.16,1.16,4.81,5.97,2.985
6824,0.0,1.56,1.56,15.059999700000002,16.6199997,8.30999985
6826,0.0,0.2,0.2,0.8099999999999999,1.01,0.505
6827,0.0,0.18,0.18,0.21000000000000002,0.39,0.195
6828,0.0,17.230000099999998,17.230000099999998,2.0,19.230000099999998,9.615000049999999
6830,0.44,25.440000400000002,25.8800004,16.689999800000002,42.5700002,21.2850001
6832,0.01,76.9799999,76.9899999,50.8400001,127.83,63.915
6833,0.15,12.6099998,12.7599998,16.150000499999997,28.910000299999997,14.455000149999998
6834,0.04,42.1100006,42.1500006,64.9000006,107.0500012,53.5250006
6835,0.0,39.3399992,39.3399992,7.5400001,46.8799993,23.43999965
6836,3.649999899999999,22.859999900000002,26.509999799999996,61.1400015,87.65000129999999,43.82500064999999
6837,0.0,2.63,2.63,1.23,3.86,1.93
6838,0.0,40.02000029999999,40.02000029999999,165.75000020000002,205.7700005,102.88500025
6839,0.0,15.1400004,15.1400004,1.01,16.1500004,8.0750002
6840,0.0,7.329999900000001,7.329999900000001,0.56,7.889999900000001,3.9449999500000006
6848,0.0,37.449999500000004,37.449999500000004,6.5599998,44.009999300000004,22.004999650000002
6854,0.0,20.3299999,20.3299999,3.18,23.5099999,11.75499995
6855,0.0,18.079999900000004,18.079999900000004,34.5800004,52.66000030000001,26.330000150000004
6858,0.0,16.890000299999997,16.890000299999997,10.180000099999999,27.070000399999998,13.535000199999999
6859,0.03,52.1499991,52.1799991,15.099999599999999,67.27999870000001,33.639999350000004
6860,0.0,52.1999993,52.1999993,13.5100004,65.7099997,32.85499985
6861,0.01,23.4600003,23.470000300000002,5.360000200000001,28.830000500000004,14.415000250000002
6862,0.0,4.53,4.53,0.9400000000000001,5.470000000000001,2.7350000000000003
6865,0.0,36.910000100000005,36.910000100000005,8.999999899999999,45.910000000000004,22.955000000000002
6868,0.0,105.74000170000001,105.74000170000001,14.479999500000002,120.22000120000001,60.110000600000006
6870,55.4800006,41.0200002,96.5000008,13.130000200000001,109.630001,54.8150005
6871,0.0,8.7699998,8.7699998,9.2099998,17.9799996,8.9899998
6874,0.0,7.25,7.25,2.7400001,9.9900001,4.99500005
6888,0.0,4.61,4.61,6.45,11.06,5.53
6889,0.0,6.760000099999999,6.760000099999999,14.7100004,21.470000499999998,10.735000249999999
6891,0.0,4.83,4.83,10.42,15.25,7.625
6892,0.0,7.7699999,7.7699999,12.6899999,20.4599998,10.2299999
6895,0.0,17.6300002,17.6300002,22.4499996,40.0799998,20.0399999
6897,0.0,4.0099999,4.0099999,11.02,15.0299999,7.51499995
6899,0.0,4.2900001,4.2900001,8.610000099999999,12.9000002,6.4500001
6901,0.0,0.2,0.2,0.43,0.63,0.315
6904,0.0,19.2799997,19.2799997,8.83,28.109999700000003,14.054999850000002
6905,0.0,0.72,0.72,8.900000200000001,9.620000200000002,4.810000100000001
6907,0.0,0.52,0.52,1.01,1.53,0.765
6909,0.0,1.5800000000000003,1.5800000000000003,0.7000000000000001,2.2800000000000002,1.1400000000000001
6914,0.03,12.02,12.049999999999999,20.9100008,32.960000799999996,16.480000399999998
6916,0.0,36.200000599999996,36.200000599999996,64.1100008,100.31000139999999,50.155000699999995
6917,0.08,43.33,43.410000000000004,21.949999599999998,65.35999960000001,32.679999800000004
6919,0.0,1.01,1.01,0.88,1.8900000000000001,0.9450000000000001
6920,0.0,9.950000199999998,9.950000199999998,5.6100002,15.560000399999998,7.780000199999999
6923,0.0,0.04,0.04,17.9300003,17.9700003,8.98500015
6926,0.03,13.6700002,13.7000002,16.990000099999996,30.690000299999994,15.345000149999997
6927,0.0,29.5000002,29.5000002,9.7800002,39.2800004,19.6400002
6933,0.0,10.3299997,10.3299997,2.24,12.5699997,6.28499985
6934,0.0,4.380000099999999,4.380000099999999,3.5799999,7.959999999999999,3.9799999999999995
6941,0.0,11.160000000000002,11.160000000000002,8.4799999,19.6399999,9.81999995
6944,0.0,14.8700002,14.8700002,6.7599999,21.6300001,10.81500005
6945,0.0,60.1999998,60.1999998,10.190000000000001,70.3899998,35.1949999
6947,0.0,17.640000500000003,17.640000500000003,3.35,20.990000500000004,10.495000250000002
6951,0.0,12.140000100000002,12.140000100000002,6.9599998,19.0999999,9.54999995
6954,0.0,19.4299998,19.4299998,6.0,25.4299998,12.7149999
6956,0.0,3.0999999999999996,3.0999999999999996,13.1499996,16.2499996,8.1249998
6959,0.0,5.06,5.06,2.56,7.619999999999999,3.8099999999999996
6960,0.0,25.2999993,25.2999993,5.830000200000001,31.1299995,15.56499975
6966,0.0,32.0900006,32.0900006,6.7000002,38.7900008,19.3950004
6967,0.0,11.919999800000001,11.919999800000001,9.8299999,21.749999700000004,10.874999850000002
