OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,LINKSEQ1,LINKSEQ2,A,STOP_NAME,DIST,PK_TIME1,PK_TIME2,PK_SPEED1,PK_SPEED2,OK_TIME1,OK_TIME2,OK_SPEED1,OK_SPEED2,PK_D_BRD1,PK_W_BRD1,PK_BOARD1,PK_ALIGHT1,PK_RIDERS1,PK_D_BRD2,PK_W_BRD2,PK_BOARD2,PK_ALIGHT2,PK_RIDERS2,OK_D_BRD1,OK_W_BRD1,OK_BOARD1,OK_ALIGHT1,OK_RIDERS1,OK_D_BRD2,OK_W_BRD2,OK_BOARD2,OK_ALIGHT2,OK_RIDERS2,DY_D_BRD1,DY_W_BRD1,DY_BOARD1,DY_ALIGHT1,DY_RIDERS1,DY_D_BRD2,DY_W_BRD2,DY_BOARD2,DY_ALIGHT2,DY_RIDERS2,TOT_DRIVE,TOT_WALK,TOT_BOARD,TOT_ALIGHT,TOT_RIDERS
,4,71.0000000,S470,0.000000000000000,1,390,10,20142, ,0.4600000,1.6100000,0.0000000,17.1000004,0.0000000,1.6600000,0.0000000,16.6000004,0.0000000,0.2000000,0.4300000,0.6400000,35.9500008,4.9600000,0.0000000,35.9500008,35.9500008,0.6400000,4.9600000,0.1800000,0.6400000,0.8200000,31.7299995,5.0700002,0.0000000,31.7299995,31.7299995,0.8200000,5.0700002,0.3800000,1.0700001,1.4600000,67.6800003,10.0400000,0.0000000,67.6800003,67.6800003,1.4600000,10.0400000,0.3800000,68.7500000,69.1299973,69.1299973,20.0799999
,4,71.0000000,S470,0.000000000000000,1,395,5,6889, ,0.1300000,0.4600000,0.0000000,17.0000000,0.0000000,0.4700000,0.0000000,16.6000004,0.0000000,0.0000000,0.0100000,0.0100000,0.5100000,4.4600000,0.0000000,0.5100000,0.5100000,0.0100000,4.4600000,0.0000000,0.0100000,0.0100000,0.5500000,4.5300002,0.0000000,0.5500000,0.5500000,0.0100000,4.5300002,0.0000000,0.0100000,0.0100000,1.0599999,8.9899998,0.0000000,1.0599999,1.0599999,0.0100000,8.9899998,0.0000000,1.0599999,1.0599999,1.0599999,17.9899998
,4,71.0000000,S470,0.000000000000000,1,397,3,6891, ,0.1500000,0.5200000,0.0000000,17.2999992,0.0000000,0.5200000,0.0000000,17.2999992,0.0000000,0.0000000,0.0000000,0.0000000,1.6200000,2.8399999,0.0000000,1.6200000,1.6200000,0.0000000,2.8399999,0.0000000,0.0000000,0.0000000,1.9000000,2.6300001,0.0000000,1.9000000,1.9000000,0.0000000,2.6300001,0.0000000,0.0000000,0.0000000,3.5200000,5.4699998,0.0000000,3.5200000,3.5200000,0.0000000,5.4699998,0.0000000,3.5200000,3.5200000,3.5200000,10.9499998
,4,71.0000000,S470,0.000000000000000,1,398,2,6548, ,0.2400000,0.6900000,0.0000000,20.8999996,0.0000000,0.7000000,0.0000000,20.6000004,0.0000000,0.0000000,0.0100000,0.0100000,0.5300000,2.3199999,0.0000000,0.5300000,0.5300000,0.0100000,2.3199999,0.0000000,0.0000000,0.0000000,0.5000000,2.1300001,0.0000000,0.5000000,0.5000000,0.0000000,2.1300001,0.0000000,0.0100000,0.0100000,1.0200000,4.4499998,0.0000000,1.0200000,1.0200000,0.0100000,4.4499998,0.0000000,1.0300000,1.0300000,1.0300000,8.9099998
,4,71.0000000,S470,0.000000000000000,1,0,1,6895, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.3599999,0.0000000,0.0000000,2.3599999,2.3599999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.0999999,0.0000000,0.0000000,2.0999999,2.0999999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.4499998,0.0000000,0.0000000,4.4499998,4.4499998,0.0000000,0.0000000,0.0000000,4.4499998,4.4499998,4.4499998,0.0000000
,4,72.0000000,S471,0.000000000000000,1,1,0,5640, ,0.5800000,2.6800001,0.0000000,13.0000000,0.0000000,2.7600000,0.0000000,12.6000004,0.0000000,0.0000000,3.2300000,3.2300000,0.0000000,3.2300000,0.0000000,0.0000000,0.0000000,3.2300000,3.2300000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.2300000,3.2300000,0.0000000,3.2300000,0.0000000,0.0000000,0.0000000,3.2300000,3.2300000,0.0000000,3.2300000,3.2300000,3.2300000,6.4499998
,4,72.0000000,S471,0.000000000000000,1,3,72,5642, ,0.4500000,1.9800000,0.0000000,13.6000004,0.0000000,1.9700000,0.0000000,13.6999998,0.0000000,0.0000000,5.2100000,5.2100000,0.0100000,8.4200001,0.0000000,0.0100000,0.0100000,5.2100000,8.4200001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.2100000,5.2100000,0.0100000,8.4200001,0.0000000,0.0100000,0.0100000,5.2100000,8.4200001,0.0000000,5.2100000,5.2100000,5.2100000,16.8400002
,4,72.0000000,S471,0.000000000000000,1,4,71,5643, ,0.4800000,1.5100000,0.0000000,19.1000004,0.0000000,1.4600000,0.0000000,19.7000008,0.0000000,0.0000000,6.7900000,6.7900000,0.0000000,15.2100000,0.0000000,0.0000000,0.0000000,6.7900000,15.2100000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.7900000,6.7900000,0.0000000,15.2100000,0.0000000,0.0000000,0.0000000,6.7900000,15.2100000,0.0000000,6.7900000,6.7900000,6.7900000,30.4200001
,4,72.0000000,S471,0.000000000000000,1,6,69,5645, ,0.4000000,1.3200001,0.0000000,18.2000008,0.0000000,1.3000000,0.0000000,18.5000000,0.0000000,0.0000000,24.8199997,24.8199997,0.2700000,39.7700005,0.0000000,0.2700000,0.2700000,24.8199997,39.7700005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,24.8199997,24.8199997,0.2700000,39.7700005,0.0000000,0.2700000,0.2700000,24.8199997,39.7700005,0.0000000,25.0900002,25.0900002,25.0900002,79.5299988
,4,72.0000000,S471,0.000000000000000,1,7,68,5506, ,0.6600000,2.5100000,0.0000000,15.8000002,0.0000000,2.4800000,0.0000000,16.0000000,0.0000000,0.0000000,3.3399999,3.3399999,0.1000000,43.0099983,0.0000000,0.1000000,0.1000000,3.3399999,43.0099983,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.3399999,3.3399999,0.1000000,43.0099983,0.0000000,0.1000000,0.1000000,3.3399999,43.0099983,0.0000000,3.4400001,3.4400001,3.4400001,86.0100021
,4,72.0000000,S471,0.000000000000000,1,9,66,3417, ,0.3500000,1.1000000,0.0000000,19.1000004,0.0000000,1.0900000,0.0000000,19.2999992,0.0000000,0.0000000,4.7399998,4.7399998,0.0100000,47.7299995,0.0000000,0.0100000,0.0100000,4.7399998,47.7299995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.7399998,4.7399998,0.0100000,47.7299995,0.0000000,0.0100000,0.0100000,4.7399998,47.7299995,0.0000000,4.7500000,4.7500000,4.7500000,95.4499969
,4,72.0000000,S471,0.000000000000000,1,10,65,3441, ,0.5400000,1.8600000,0.0000000,17.3999996,0.0000000,1.8099999,0.0000000,17.8999996,0.0000000,0.0000000,21.2500000,21.2500000,2.5400000,66.4300003,0.0000000,2.5400000,2.5400000,21.2500000,66.4300003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21.2500000,21.2500000,2.5400000,66.4300003,0.0000000,2.5400000,2.5400000,21.2500000,66.4300003,0.0000000,23.7900009,23.7900009,23.7900009,132.8500061
,4,72.0000000,S471,0.000000000000000,1,13,62,3435, ,0.2200000,0.6900000,0.0000000,19.1000004,0.0000000,0.6900000,0.0000000,19.1000004,0.0000000,0.0000000,4.8200002,4.8200002,3.5799999,67.6600037,0.0000000,3.5799999,3.5799999,4.8200002,67.6600037,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.8200002,4.8200002,3.5799999,67.6600037,0.0000000,3.5799999,3.5799999,4.8200002,67.6600037,0.0000000,8.3900003,8.3900003,8.3900003,135.3200073
,4,72.0000000,S471,0.000000000000000,1,14,61,3473, ,0.3000000,0.9500000,0.0000000,18.8999996,0.0000000,0.9500000,0.0000000,18.8999996,0.0000000,0.0000000,2.4800000,2.4800000,0.0000000,70.1399994,0.0000000,0.0000000,0.0000000,2.4800000,70.1399994,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.4800000,2.4800000,0.0000000,70.1399994,0.0000000,0.0000000,0.0000000,2.4800000,70.1399994,0.0000000,2.4800000,2.4800000,2.4800000,140.2799988
,4,72.0000000,S471,0.000000000000000,1,15,60,3979, ,0.1900000,0.5900000,0.0000000,19.2999992,0.0000000,0.5900000,0.0000000,19.2999992,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,69.1399994,0.0000000,1.0000000,1.0000000,0.0000000,69.1399994,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,69.1399994,0.0000000,1.0000000,1.0000000,0.0000000,69.1399994,0.0000000,1.0000000,1.0000000,1.0000000,138.2799988
,4,72.0000000,S471,0.000000000000000,1,18,57,3464, ,0.3300000,1.0599999,0.0000000,18.7000008,0.0000000,1.0200000,0.0000000,19.3999996,0.0000000,0.0000000,0.0000000,0.0000000,0.0600000,69.0899963,0.0000000,0.0600000,0.0600000,0.0000000,69.0899963,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0600000,69.0899963,0.0000000,0.0600000,0.0600000,0.0000000,69.0899963,0.0000000,0.0600000,0.0600000,0.0600000,138.1699982
,4,72.0000000,S471,0.000000000000000,1,20,55,9698, ,6.0300002,20.0499992,0.0000000,18.0000000,0.0000000,14.1499996,0.0000000,25.6000004,0.0000000,0.0000000,0.8600000,0.8600000,0.9500000,69.0000000,0.0000000,0.9500000,0.9500000,0.8600000,69.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.8600000,0.8600000,0.9500000,69.0000000,0.0000000,0.9500000,0.9500000,0.8600000,69.0000000,0.0000000,1.8200001,1.8200001,1.8200001,137.9900055
,4,72.0000000,S471,0.000000000000000,1,46,29,3562, ,0.3000000,0.8000000,0.0000000,22.5000000,0.0000000,0.7900000,0.0000000,22.7999992,0.0000000,0.0000000,9.1300001,9.1300001,0.2200000,77.9000015,0.0000000,0.2200000,0.2200000,9.1300001,77.9000015,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.1300001,9.1300001,0.2200000,77.9000015,0.0000000,0.2200000,0.2200000,9.1300001,77.9000015,0.0000000,9.3500004,9.3500004,9.3500004,155.8000031
,4,72.0000000,S471,0.000000000000000,1,48,27,3648, ,0.4500000,1.7400000,0.0000000,15.5000000,0.0000000,1.6500000,0.0000000,16.3999996,0.0000000,0.0000000,0.2600000,0.2600000,0.1300000,78.0299988,0.0000000,0.1300000,0.1300000,0.2600000,78.0299988,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2600000,0.2600000,0.1300000,78.0299988,0.0000000,0.1300000,0.1300000,0.2600000,78.0299988,0.0000000,0.3900000,0.3900000,0.3900000,156.0599976
,4,72.0000000,S471,0.000000000000000,1,50,25,3647, ,0.3000000,1.2600000,0.0000000,14.3000002,0.0000000,1.0700001,0.0000000,16.7999992,0.0000000,0.0000000,0.0000000,0.0000000,0.1500000,77.8799973,0.0000000,0.1500000,0.1500000,0.0000000,77.8799973,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1500000,77.8799973,0.0000000,0.1500000,0.1500000,0.0000000,77.8799973,0.0000000,0.1500000,0.1500000,0.1500000,155.7599945
,4,72.0000000,S471,0.000000000000000,1,52,23,3646, ,0.1500000,0.8900000,0.0000000,10.1000004,0.0000000,0.8200000,0.0000000,11.0000000,0.0000000,0.0000000,1.7900000,1.7900000,8.5500002,71.1200027,0.0000000,8.5500002,8.5500002,1.7900000,71.1200027,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.7900000,1.7900000,8.5500002,71.1200027,0.0000000,8.5500002,8.5500002,1.7900000,71.1200027,0.0000000,10.3400002,10.3400002,10.3400002,142.2400055
,4,72.0000000,S471,0.000000000000000,1,54,21,3651, ,0.1500000,0.8500000,0.0000000,10.6000004,0.0000000,0.7300000,0.0000000,12.3000002,0.0000000,0.0000000,0.1700000,0.1700000,0.8900000,70.4000015,0.0000000,0.8900000,0.8900000,0.1700000,70.4000015,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1700000,0.1700000,0.8900000,70.4000015,0.0000000,0.8900000,0.8900000,0.1700000,70.4000015,0.0000000,1.0500000,1.0500000,1.0500000,140.8000031
,4,72.0000000,S471,0.000000000000000,1,56,19,3653, ,0.1500000,0.8300000,0.0000000,10.8000002,0.0000000,0.7900000,0.0000000,11.3999996,0.0000000,0.0000000,0.1600000,0.1600000,5.5000000,65.0599976,0.0000000,5.5000000,5.5000000,0.1600000,65.0599976,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1600000,0.1600000,5.5000000,65.0599976,0.0000000,5.5000000,5.5000000,0.1600000,65.0599976,0.0000000,5.6500001,5.6500001,5.6500001,130.1199951
,4,72.0000000,S471,0.000000000000000,1,58,17,3655, ,0.1600000,0.9200000,0.0000000,10.3999996,0.0000000,0.9000000,0.0000000,10.6999998,0.0000000,0.0000000,3.9000001,3.9000001,6.5700002,62.3800011,0.0000000,6.5700002,6.5700002,3.9000001,62.3800011,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.9000001,3.9000001,6.5700002,62.3800011,0.0000000,6.5700002,6.5700002,3.9000001,62.3800011,0.0000000,10.4700003,10.4700003,10.4700003,124.7699966
,4,72.0000000,S471,0.000000000000000,1,60,15,3662, ,0.1600000,0.5600000,0.0000000,17.1000004,0.0000000,0.5000000,0.0000000,19.2000008,0.0000000,0.0000000,3.6300001,3.6300001,0.7500000,65.2699966,0.0000000,0.7500000,0.7500000,3.6300001,65.2699966,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.6300001,3.6300001,0.7500000,65.2699966,0.0000000,0.7500000,0.7500000,3.6300001,65.2699966,0.0000000,4.3800001,4.3800001,4.3800001,130.5399933
,4,72.0000000,S471,0.000000000000000,1,62,13,3805, ,0.1500000,0.6600000,0.0000000,13.6000004,0.0000000,0.6400000,0.0000000,14.1000004,0.0000000,0.0000000,2.8000000,2.8000000,8.8699999,59.2000008,0.0000000,8.8699999,8.8699999,2.8000000,59.2000008,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.8000000,2.8000000,8.8699999,59.2000008,0.0000000,8.8699999,8.8699999,2.8000000,59.2000008,0.0000000,11.6700001,11.6700001,11.6700001,118.4000015
,4,72.0000000,S471,0.000000000000000,1,64,11,3802, ,0.1500000,0.6600000,0.0000000,13.6000004,0.0000000,0.6700000,0.0000000,13.3999996,0.0000000,0.0100000,1.6400000,1.6400000,5.0700002,55.7700005,0.0000000,5.0700002,5.0700002,1.6400000,55.7700005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,1.6400000,1.6400000,5.0700002,55.7700005,0.0000000,5.0700002,5.0700002,1.6400000,55.7700005,0.0100000,6.7100000,6.7100000,6.7100000,111.5400009
,4,72.0000000,S471,0.000000000000000,1,66,9,3797, ,0.1500000,0.6300000,0.0000000,14.3000002,0.0000000,0.6600000,0.0000000,13.6000004,0.0000000,0.0100000,0.2200000,0.2300000,11.0900002,44.9099998,0.0000000,11.0900002,11.0900002,0.2300000,44.9099998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.2200000,0.2300000,11.0900002,44.9099998,0.0000000,11.0900002,11.0900002,0.2300000,44.9099998,0.0100000,11.3100004,11.3100004,11.3100004,89.8199997
,4,72.0000000,S471,0.000000000000000,1,68,7,3795, ,0.1500000,0.6400000,0.0000000,14.1000004,0.0000000,0.6800000,0.0000000,13.1999998,0.0000000,0.0000000,0.0400000,0.0400000,10.5400000,34.4099998,0.0000000,10.5400000,10.5400000,0.0400000,34.4099998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0400000,0.0400000,10.5400000,34.4099998,0.0000000,10.5400000,10.5400000,0.0400000,34.4099998,0.0000000,10.5699997,10.5699997,10.5699997,68.8099976
,4,72.0000000,S471,0.000000000000000,1,70,5,3792, ,0.1600000,0.8000000,0.0000000,12.0000000,0.0000000,0.8100000,0.0000000,11.8999996,0.0000000,0.0200000,0.1500000,0.1700000,7.6700001,26.8999996,0.0000000,7.6700001,7.6700001,0.1700000,26.8999996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0200000,0.1500000,0.1700000,7.6700001,26.8999996,0.0000000,7.6700001,7.6700001,0.1700000,26.8999996,0.0200000,7.8299999,7.8400002,7.8400002,53.7999992
,4,72.0000000,S471,0.000000000000000,1,72,3,3776, ,0.1500000,0.7700000,0.0000000,11.6999998,0.0000000,0.7700000,0.0000000,11.6999998,0.0000000,0.0100000,0.0600000,0.0600000,23.0200005,3.9500000,0.0000000,23.0200005,23.0200005,0.0600000,3.9500000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0100000,0.0600000,0.0600000,23.0200005,3.9500000,0.0000000,23.0200005,23.0200005,0.0600000,3.9500000,0.0100000,23.0699997,23.0699997,23.0699997,7.8899999
,4,72.0000000,S471,0.000000000000000,1,0,1,3763, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.9500000,0.0000000,0.0000000,3.9500000,3.9500000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.9500000,0.0000000,0.0000000,3.9500000,3.9500000,0.0000000,0.0000000,0.0000000,3.9500000,3.9500000,3.9500000,0.0000000
,4,73.0000000,S509,0.000000000000000,0,1,0,20209, ,0.2700000,1.1200000,1.1000000,14.5000000,14.6999998,1.1000000,1.1000000,14.6999998,14.6999998,34.9900017,45.1199989,80.1100006,0.0000000,80.1200027,0.0000000,0.0000000,0.0000000,80.1100006,80.1200027,16.9099998,66.3799973,83.2900009,0.0000000,83.2799988,0.0000000,0.0000000,0.0000000,83.2900009,83.2799988,51.9000015,111.5000000,163.3999939,0.0000000,163.3999939,0.0000000,0.0000000,0.0000000,163.3999939,163.3999939,51.9000015,111.5000000,163.3999939,163.3999939,326.7999878
,4,73.0000000,S509,0.000000000000000,0,4,59,9807, ,0.2200000,0.8700000,0.8100000,15.1999998,16.2999992,0.8300000,0.8300000,15.8999996,15.8999996,0.0000000,4.4200001,4.4200001,0.0000000,84.5400009,0.0000000,0.0000000,0.0000000,4.4200001,84.5400009,0.0000000,6.8499999,6.8499999,0.0000000,90.1299973,0.0000000,0.0000000,0.0000000,6.8499999,90.1299973,0.0000000,11.2700005,11.2700005,0.0000000,174.6600037,0.0000000,0.0000000,0.0000000,11.2700005,174.6600037,0.0000000,11.2700005,11.2700005,11.2700005,349.3299866
,4,73.0000000,S509,0.000000000000000,0,7,56,5469, ,0.1500000,0.5800000,0.6100000,15.5000000,14.8000002,0.6000000,0.5800000,15.0000000,15.5000000,0.0000000,25.5400009,25.5400009,0.8700000,109.2099991,0.0000000,0.8700000,0.8700000,25.5400009,109.2099991,0.0000000,38.7700005,38.7700005,0.5000000,128.3999939,0.0000000,0.5000000,0.5000000,38.7700005,128.3999939,0.0000000,64.3099976,64.3099976,1.3700000,237.6100006,0.0000000,1.3700000,1.3700000,64.3099976,237.6100006,0.0000000,65.6800003,65.6800003,65.6800003,475.2300110
,4,73.0000000,S509,0.000000000000000,0,9,54,5365, ,0.1500000,0.5500000,0.6200000,16.3999996,14.5000000,0.5800000,0.5700000,15.5000000,15.8000002,0.0000000,3.7900000,3.7900000,0.0000000,113.0000000,0.0000000,0.0000000,0.0000000,3.7900000,113.0000000,0.0000000,6.2100000,6.2100000,0.0000000,134.6199951,0.0000000,0.0000000,0.0000000,6.2100000,134.6199951,0.0000000,10.0000000,10.0000000,0.0000000,247.6199951,0.0000000,0.0000000,0.0000000,10.0000000,247.6199951,0.0000000,10.0000000,10.0000000,10.0000000,495.2399902
,4,73.0000000,S509,0.000000000000000,0,11,52,5468, ,0.2600000,0.9700000,1.0900000,16.1000004,14.3000002,0.9900000,1.0200000,15.8000002,15.3000002,0.0000000,2.8399999,2.8399999,2.2100000,113.6299973,0.0000000,2.2100000,2.2100000,2.8399999,113.6299973,0.0000000,4.2700000,4.2700000,1.7500000,137.1399994,0.0000000,1.7500000,1.7500000,4.2700000,137.1399994,0.0000000,7.1100001,7.1100001,3.9600000,250.7599945,0.0000000,3.9600000,3.9600000,7.1100001,250.7599945,0.0000000,11.0699997,11.0699997,11.0699997,501.5299988
,4,73.0000000,S509,0.000000000000000,0,13,50,4723, ,0.3200000,1.1600000,1.3099999,16.6000004,14.6999998,1.2100000,1.2200000,15.8999996,15.6999998,0.0000000,0.6300000,0.6300000,0.0000000,114.2500000,0.0000000,0.0000000,0.0000000,0.6300000,114.2500000,0.0000000,0.9600000,0.9600000,0.0000000,138.1000061,0.0000000,0.0000000,0.0000000,0.9600000,138.1000061,0.0000000,1.5900000,1.5900000,0.0000000,252.3500061,0.0000000,0.0000000,0.0000000,1.5900000,252.3500061,0.0000000,1.5900000,1.5900000,1.5900000,504.7000122
,4,73.0000000,S509,0.000000000000000,0,15,48,3731, ,0.0700000,0.2600000,0.3100000,16.2000008,13.5000000,0.2600000,0.2800000,16.2000008,15.0000000,0.0000000,0.0000000,0.0000000,0.0000000,114.2500000,0.0000000,0.0000000,0.0000000,0.0000000,114.2500000,0.0000000,0.0000000,0.0000000,0.0000000,138.1000061,0.0000000,0.0000000,0.0000000,0.0000000,138.1000061,0.0000000,0.0000000,0.0000000,0.0000000,252.3500061,0.0000000,0.0000000,0.0000000,0.0000000,252.3500061,0.0000000,0.0000000,0.0000000,0.0000000,504.7000122
,4,73.0000000,S509,0.000000000000000,0,16,47,3732, ,0.0900000,0.3400000,0.3400000,15.8999996,15.8999996,0.3400000,0.3400000,15.8999996,15.8999996,0.0000000,0.0000000,0.0000000,0.0000000,114.2500000,0.0000000,0.0000000,0.0000000,0.0000000,114.2500000,0.0000000,0.0000000,0.0000000,0.0000000,138.1000061,0.0000000,0.0000000,0.0000000,0.0000000,138.1000061,0.0000000,0.0000000,0.0000000,0.0000000,252.3500061,0.0000000,0.0000000,0.0000000,0.0000000,252.3500061,0.0000000,0.0000000,0.0000000,0.0000000,504.7000122
,4,73.0000000,S509,0.000000000000000,0,17,46,3724, ,0.3800000,1.3500000,1.3500000,16.8999996,16.8999996,1.3500000,1.3500000,16.8999996,16.8999996,0.0000000,1.8800000,1.8800000,2.7900000,113.3399963,0.0000000,2.7900000,2.7900000,1.8800000,113.3399963,0.0000000,2.2100000,2.2100000,6.5700002,133.7400055,0.0000000,6.5700002,6.5700002,2.2100000,133.7400055,0.0000000,4.0900002,4.0900002,9.3599997,247.0700073,0.0000000,9.3599997,9.3599997,4.0900002,247.0700073,0.0000000,13.4499998,13.4499998,13.4499998,494.1499939
,4,73.0000000,S509,0.000000000000000,0,18,45,3933, ,0.2300000,0.8100000,0.8100000,17.0000000,17.0000000,0.8100000,0.8100000,17.0000000,17.0000000,0.0000000,3.0899999,3.0899999,16.0000000,100.4300003,0.0000000,16.0000000,16.0000000,3.0899999,100.4300003,0.0000000,5.5400000,5.5400000,33.4799995,105.7900009,0.0000000,33.4799995,33.4799995,5.5400000,105.7900009,0.0000000,8.6300001,8.6300001,49.4799995,206.2200012,0.0000000,49.4799995,49.4799995,8.6300001,206.2200012,0.0000000,58.1100006,58.1100006,58.1100006,412.4400024
,4,73.0000000,S509,0.000000000000000,0,19,44,3935, ,0.1500000,0.5300000,0.5400000,17.0000000,16.7000008,0.5300000,0.5300000,17.0000000,17.0000000,0.0000000,0.0000000,0.0000000,0.0000000,100.4300003,0.0000000,0.0000000,0.0000000,0.0000000,100.4300003,0.0000000,0.0000000,0.0000000,0.0000000,105.7900009,0.0000000,0.0000000,0.0000000,0.0000000,105.7900009,0.0000000,0.0000000,0.0000000,0.0000000,206.2200012,0.0000000,0.0000000,0.0000000,0.0000000,206.2200012,0.0000000,0.0000000,0.0000000,0.0000000,412.4400024
,4,73.0000000,S509,0.000000000000000,0,20,43,4046, ,0.3300000,1.1900001,1.2000000,16.6000004,16.5000000,1.1900001,1.1900001,16.6000004,16.6000004,0.0000000,0.0000000,0.0000000,0.0000000,100.4300003,0.0000000,0.0000000,0.0000000,0.0000000,100.4300003,0.0000000,0.0100000,0.0100000,0.0000000,105.8000031,0.0000000,0.0000000,0.0000000,0.0100000,105.8000031,0.0000000,0.0100000,0.0100000,0.0000000,206.2299957,0.0000000,0.0000000,0.0000000,0.0100000,206.2299957,0.0000000,0.0100000,0.0100000,0.0100000,412.4599915
,4,73.0000000,S509,0.000000000000000,0,21,42,5750, ,0.5300000,1.8700000,1.8900000,17.0000000,16.7999992,1.8700000,1.8700000,17.0000000,17.0000000,0.0000000,1.7800000,1.7800000,7.2800002,94.9300003,0.0000000,7.2800002,7.2800002,1.7800000,94.9300003,0.0000000,2.7200000,2.7200000,17.1200008,91.4100037,0.0000000,17.1200008,17.1200008,2.7200000,91.4100037,0.0000000,4.5000000,4.5000000,24.3999996,186.3300018,0.0000000,24.3999996,24.3999996,4.5000000,186.3300018,0.0000000,28.8999996,28.8999996,28.8999996,372.6700134
